file_path,object,region,ip_country,date,make,model,gps_position,gps_altitude,resolution,licence_plate,people_in_background,tree_tag,latitude,longitude,latitude_dd,longitude_dd,place_name,tag
Europe/Romania/Romania_car_18684.jpg,car,Europe,Romania,2022-04-01 16:15:33.511000,samsung,SM-A325F25 mmf/1.8,"45 deg 53' 26.44"" N, 26 deg 49' 56.43"" E",356.1 m Above Sea Level,640x480,no,no,no,"45 deg 53' 26.44"" N"," 26 deg 49' 56.43"" E",45.890677777777775,26.832341666666668,"Colacu, Comuna Valea Sării, Județul Vrancea","black, blue, building, car, grass, license plate, park, sedan, tire, yard"
EastAsia/China/China_car_18730.jpg,car,EastAsia,China,2022-04-02 02:02:52.193000,Xiaomi,M2102K1AC38 mmf/1.9,"30 deg 16' 34.84"" N, 120 deg 1' 10.76"" E",14.2 m Above Sea Level,640x480,no,no,yes,"30 deg 16' 34.84"" N"," 120 deg 1' 10.76"" E",30.276344444444444,120.01965555555556,Hang Zhou Shi,"automobile model, black, building, car, curb, driveway, minivan, park, road, sedan, silver, suv"
EastAsia/China/China_car_18731.jpg,car,EastAsia,China,2022-04-02 02:02:52.193000,Xiaomi,M2102K1AC38 mmf/1.9,"30 deg 16' 35.29"" N, 120 deg 1' 10.11"" E",14.5 m Above Sea Level,640x480,no,no,yes,"30 deg 16' 35.29"" N"," 120 deg 1' 10.11"" E",30.276469444444444,120.019475,Hang Zhou Shi,"black, car, curb, park, parking meter, pavement, road, sedan, tire"
EastAsia/China/China_car_18732.jpg,car,EastAsia,China,2022-04-02 02:02:52.193000,Xiaomi,M2102K1AC38 mmf/1.9,"30 deg 16' 30.13"" N, 120 deg 1' 7.95"" E",14.1 m Above Sea Level,480x640,no,no,yes,"30 deg 16' 30.13"" N"," 120 deg 1' 7.95"" E",30.27503611111111,120.018875,Hang Zhou Shi,"apartment, black, building, car, curb, hedge, license plate, park, sedan"
EastAsia/China/China_car_18751.jpg,car,EastAsia,China,2022-04-02 07:18:49.471000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 22.62"" N, 118 deg 5' 24.21"" E",12.4 m Above Sea Level,800x480,no,no,no,"24 deg 29' 22.62"" N"," 118 deg 5' 24.21"" E",24.489616666666667,118.09005833333332,Xia Men Shi,"car, curb, floor, park, red, sedan, tire"
EastAsia/China/China_car_18752.jpg,car,EastAsia,China,2022-04-02 07:18:49.471000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 22.54"" N, 118 deg 5' 23.90"" E",12.8 m Above Sea Level,800x480,no,no,no,"24 deg 29' 22.54"" N"," 118 deg 5' 23.90"" E",24.48959444444445,118.08997222222222,Xia Men Shi,"black, car, curb, grass, license plate, park, parking meter, patch, pavement, road, sedan"
EastAsia/China/China_car_18753.jpg,car,EastAsia,China,2022-04-02 07:18:49.471000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 22.39"" N, 118 deg 5' 24.12"" E",12.5 m Above Sea Level,800x480,no,no,yes,"24 deg 29' 22.39"" N"," 118 deg 5' 24.12"" E",24.48955277777777,118.09003333333332,"Xia Men Shi, Fu Jian Sheng","car, parking lot, license plate, minivan, park, sedan, suv, tree, vehicle, white"
Europe/Romania/Romania_car_18849.jpg,car,Europe,Romania,2022-04-02 18:46:24.726000,Xiaomi,21091116AG0 mmf/1.8,"47 deg 21' 19.74"" N, 25 deg 15' 53.45"" E",860.9 m Above Sea Level,480x640,no,no,no,"47 deg 21' 19.74"" N"," 25 deg 15' 53.45"" E",47.35548333333333,25.264847222222222,"Dorna Candrenilor, Comuna Dorna Candrenilor, Județul Suceava","black, blanket, snowstorm, building, car, man, park, sedan, skier, snow, snowy, suv, walk"
Europe/Romania/Romania_car_18851.jpg,car,Europe,Romania,2022-04-02 18:46:24.726000,Xiaomi,21091116AG0 mmf/1.8,"47 deg 21' 19.74"" N, 25 deg 15' 53.38"" E",860.9 m Above Sea Level,480x640,no,no,no,"47 deg 21' 19.74"" N"," 25 deg 15' 53.38"" E",47.35548333333333,25.26482777777778,"Dorna Candrenilor, Comuna Dorna Candrenilor, Județul Suceava","blanket, snowstorm, car, parking lot, footprint, park, sedan, snow, snowy, white"
Europe/Romania/Romania_car_18850.jpg,car,Europe,Romania,2022-04-02 18:46:24.726000,Xiaomi,21091116AG0 mmf/1.8,"47 deg 21' 19.68"" N, 25 deg 15' 53.03"" E",860.9 m Above Sea Level,480x640,no,no,no,"47 deg 21' 19.68"" N"," 25 deg 15' 53.03"" E",47.355466666666665,25.264730555555555,"Dorna Candrenilor, Comuna Dorna Candrenilor, Județul Suceava","blanket, building, car, parking lot, floor, footprint, hotel, park, red, sedan, snow, snowy"
EastAsia/China/China_car_18895.jpg,car,EastAsia,China,2022-04-03 06:25:54.622000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,640x480,no,no,no,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","car, construction site, park, row, sedan, suv, vehicle, white"
EastAsia/China/China_car_18896.jpg,car,EastAsia,China,2022-04-03 06:25:54.622000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,640x480,no,no,no,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","build, building, car, construction site, park, parking garage, scaffold, sedan, white"
EastAsia/China/China_car_18897.jpg,car,EastAsia,China,2022-04-03 06:25:54.622000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,640x480,no,no,no,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","car, park, sedan, suv, vehicle, white"
EastAsia/China/China_car_18907.jpg,car,EastAsia,China,2022-04-03 08:55:17.229000,Apple,iPhone XR back camera 4.25mm f/1.8,"23 deg 10' 16.05"" N, 113 deg 27' 39.70"" E",1 m Below Sea Level,929x480,no,no,no,"23 deg 10' 16.05"" N"," 113 deg 27' 39.70"" E",23.171125,113.4610277777778,"Guang Zhou Shi, Guang Dong Sheng","black, car, floor, garage, minivan, park, parking, parking garage, purple, sedan, suv, tire, vehicle, warehouse"
EastAsia/China/China_car_18908.jpg,car,EastAsia,China,2022-04-03 08:55:17.229000,Apple,iPhone XR back camera 4.25mm f/1.8,"23 deg 10' 16.17"" N, 113 deg 27' 39.73"" E",1 m Below Sea Level,929x480,no,no,no,"23 deg 10' 16.17"" N"," 113 deg 27' 39.73"" E",23.17115833333333,113.46103611111111,"Guang Zhou Shi, Guang Dong Sheng","animal, car, decorate, display, miniskirt, minivan, park, pink, suv, tape, van, vehicle"
EastAsia/China/China_car_18910.jpg,car,EastAsia,China,2022-04-03 09:27:55.697000,Apple,iPhone XR back camera 4.25mm f/1.8,"23 deg 10' 37.63"" N, 113 deg 28' 26.70"" E",31.9 m Above Sea Level,929x480,no,no,yes,"23 deg 10' 37.63"" N"," 113 deg 28' 26.70"" E",23.177119444444447,113.47408333333334,"Guangzhou, Guangdong Province","building, car, curb, glass building, glass wall, license plate, minivan, office building, park, parking garage, pavement, suv, vehicle, white"
EastAsia/China/China_car_18911.jpg,car,EastAsia,China,2022-04-03 09:27:55.697000,Apple,iPhone XR back camera 4.25mm f/1.8,"23 deg 10' 38.26"" N, 113 deg 28' 26.37"" E",30.8 m Above Sea Level,929x480,no,no,no,"23 deg 10' 38.26"" N"," 113 deg 28' 26.37"" E",23.17729444444445,113.47399166666666,"Guangzhou, Guangdong Province","building, car, curb, park, pavement, sedan, white"
EastAsia/China/China_car_18909.jpg,car,EastAsia,China,2022-04-03 08:55:17.229000,Apple,iPhone XR back camera 4.25mm f/1.8,"23 deg 10' 15.79"" N, 113 deg 27' 39.46"" E",24.8 m Above Sea Level,929x480,no,no,no,"23 deg 10' 15.79"" N"," 113 deg 27' 39.46"" E",23.171052777777778,113.46096111111112,"Guang Zhou Shi, Guang Dong Sheng","car, charge, pillar, display, gray, park, plug, sedan, silver, suv, vehicle"
Europe/Romania/Romania_car_18922.jpg,car,Europe,Romania,2022-04-03 11:38:42.654000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 25.15"" N, 26 deg 1' 59.66"" E",123 m Above Sea Level,640x480,no,no,no,"44 deg 25' 25.15"" N"," 26 deg 1' 59.66"" E",44.423652777777775,26.03323888888889,"București, Municipiul București, București","car, curb, driveway, license plate, park, sedan, white"
Europe/Romania/Romania_car_18923.jpg,car,Europe,Romania,2022-04-03 11:38:42.654000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 29.54"" N, 26 deg 1' 59.85"" E",123.9 m Above Sea Level,480x640,no,no,yes,"44 deg 25' 29.54"" N"," 26 deg 1' 59.85"" E",44.42487222222222,26.033291666666667,"București, Municipiul București, București","car, curb, park, pavement, road, sedan, silver, white"
Europe/Romania/Romania_car_18924.jpg,car,Europe,Romania,2022-04-03 11:38:42.654000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 29.43"" N, 26 deg 2' 0.08"" E",123 m Above Sea Level,480x640,no,no,yes,"44 deg 25' 29.43"" N"," 26 deg 2' 0.08"" E",44.424841666666666,26.03335555555556,"București, Municipiul București, București","building, car, curb, drive, license plate, park, red, road, sedan, suv, tree"
Europe/Romania/Romania_car_18974.jpg,car,Europe,Romania,2022-04-03 15:12:59.669000,motorola,moto g 5G28 mmf/1.7,"44 deg 25' 56.94"" N, 26 deg 8' 38.54"" E",112.3 m Above Sea Level,640x480,no,no,no,"44 deg 25' 56.94"" N"," 26 deg 8' 38.54"" E",44.43248333333333,26.14403888888889,"București, Municipiul București, București","black, car, curb, license plate, park, road, sedan, suv, tree"
Europe/Romania/Romania_car_18975.jpg,car,Europe,Romania,2022-04-03 15:12:59.669000,motorola,moto g 5G28 mmf/1.7,"44 deg 25' 56.94"" N, 26 deg 8' 38.36"" E",112 m Above Sea Level,640x480,no,no,no,"44 deg 25' 56.94"" N"," 26 deg 8' 38.36"" E",44.43248333333333,26.143988888888888,"București, Municipiul București, București","black, blue, car, parking lot, curb, license plate, park, parking, sedan, suv, tree"
Europe/Romania/Romania_car_19196.jpg,car,Europe,Romania,2022-04-05 12:53:41.430000,samsung,SM-N960F26 mmf/1.5,"44 deg 10' 10.88"" N, 28 deg 26' 41.22"" E",60.1 m Above Sea Level,1440x1080,no,no,no,"44 deg 10' 10.88"" N"," 28 deg 26' 41.22"" E",44.169688888888885,28.444783333333334,"Valu lui Traian, Oraş Murfatlar, Județul Constanța","blue, car, curb, driveway, license plate, park, rim, sedan, silver, tire, wheel"
Europe/Romania/Romania_car_19198.jpg,car,Europe,Romania,2022-04-05 12:53:41.430000,samsung,SM-N960F26 mmf/1.5,"44 deg 10' 11.02"" N, 28 deg 26' 41.15"" E",60.1 m Above Sea Level,1440x1080,no,no,no,"44 deg 10' 11.02"" N"," 28 deg 26' 41.15"" E",44.16972777777777,28.44476388888889,"Valu lui Traian, Oraş Murfatlar, Județul Constanța","car, driveway, license plate, minivan, park, sedan, silver, suv, tire, van, vehicle"
Europe/Romania/Romania_car_19197.jpg,car,Europe,Romania,2022-04-05 12:53:41.430000,samsung,SM-N960F26 mmf/1.5,"44 deg 10' 11.58"" N, 28 deg 26' 40.47"" E",60.1 m Above Sea Level,1440x1080,no,no,no,"44 deg 10' 11.58"" N"," 28 deg 26' 40.47"" E",44.16988333333333,28.444575,"Valu lui Traian, Oraş Murfatlar, Județul Constanța","blue, bumper, car, license plate, man, park, sedan, vehicle"
EastAsia/China/China_car_19228.jpg,car,EastAsia,China,2022-04-05 23:22:09.986000,Apple,iPhone 7 Plus back camera 3.99mm f/1.8,"38 deg 54' 49.47"" N, 121 deg 40' 5.32"" E",75.5 m Above Sea Level,1791x1080,no,no,no,"38 deg 54' 49.47"" N"," 121 deg 40' 5.32"" E",38.91374166666667,121.66814444444444,"Dalian, Liaoning","black, building, car, curb, driveway, hedge, license plate, park, sedan, suv, vehicle"
EastAsia/China/China_car_19229.jpg,car,EastAsia,China,2022-04-05 23:22:09.986000,Apple,iPhone 7 Plus back camera 3.99mm f/1.8,"38 deg 54' 47.59"" N, 121 deg 40' 5.21"" E",90.5 m Above Sea Level,1791x1080,no,no,no,"38 deg 54' 47.59"" N"," 121 deg 40' 5.21"" E",38.91321944444445,121.6681138888889,"Dalian, Liaoning","building, car, curb, license plate, minivan, park, pavement, sedan, silver, suv, tire, vehicle, white"
EastAsia/China/China_car_19230.jpg,car,EastAsia,China,2022-04-05 23:22:09.986000,Apple,iPhone 7 Plus back camera 3.99mm f/1.8,"38 deg 54' 47.73"" N, 121 deg 40' 5.07"" E",89.4 m Above Sea Level,1791x1080,no,no,no,"38 deg 54' 47.73"" N"," 121 deg 40' 5.07"" E",38.91325833333333,121.668075,"Da Lian Shi, Liao Ning Sheng","building, car, curb, park, road, sedan, white"
EastAsia/China/China_car_19232.jpg,car,EastAsia,China,2022-04-06 03:49:08.802000,Apple,iPhone 13 Pro Max back camera 5.7mm f/1.5,"38 deg 52' 35.62"" N, 121 deg 31' 21.33"" E",0 m Above Sea Level,1080x2097,no,no,no,"38 deg 52' 35.62"" N"," 121 deg 31' 21.33"" E",38.87656111111111,121.52259166666668,Da Lian Shi,"car, curb, license plate, park, road, sedan, silver, suv, vehicle"
EastAsia/China/China_car_19233.jpg,car,EastAsia,China,2022-04-06 03:49:08.802000,Apple,iPhone 13 Pro Max back camera 5.7mm f/1.5,"38 deg 52' 35.62"" N, 121 deg 31' 21.33"" E",0 m Above Sea Level,2101x1080,no,no,no,"38 deg 52' 35.62"" N"," 121 deg 31' 21.33"" E",38.87656111111111,121.52259166666668,Da Lian Shi,"building, car, curb, gray, license plate, park, sedan, silver"
EastAsia/China/China_car_19234.jpg,car,EastAsia,China,2022-04-06 03:49:08.802000,Apple,iPhone 13 Pro Max back camera 5.7mm f/1.5,"38 deg 52' 35.62"" N, 121 deg 31' 21.33"" E",0 m Above Sea Level,2101x1080,no,no,no,"38 deg 52' 35.62"" N"," 121 deg 31' 21.33"" E",38.87656111111111,121.52259166666668,Da Lian Shi,"brick building, building, car, curb, license plate, park, sedan, silver, vehicle, white"
EastAsia/China/China_fence_19377.jpg,fence,EastAsia,China,2022-03-26 02:00:10.897000,Apple,iPhone 12 back camera 4.2mm f/1.6,"23 deg 8' 38.84"" N, 113 deg 12' 10.07"" E",10.8 m Above Sea Level,480x927,no,no,no,"23 deg 8' 38.84"" N"," 113 deg 12' 10.07"" E",23.144122222222222,113.20279722222224,Fo Shan Shi,"shed, building, bus stop, bush, canopy, pillar, curb, gazebo, green, greenery, hedge, lush, park, park bench, pavilion, plant, shelter, surround, tree, vegetation"
Europe/Romania/Romania_fence_19556.jpg,fence,Europe,Romania,2022-04-01 13:38:57.546000,Apple,iPhone 11 Pro Max back camera 4.25mm f/1.8,"46 deg 31' 37.46"" N, 24 deg 30' 51.64"" E",305.7 m Above Sea Level,480x930,no,no,no,"46 deg 31' 37.46"" N"," 24 deg 30' 51.64"" E",46.52707222222222,24.514344444444443,"Târgu Mureș, Municipiu Târgu Mureş, Județul Mureș","area, cage, fence, grass"
Europe/Romania/Romania_fence_19558.jpg,fence,Europe,Romania,2022-04-01 13:38:57.546000,Apple,iPhone 11 Pro Max back camera 4.25mm f/1.8,"46 deg 31' 38.26"" N, 24 deg 30' 50.91"" E",303.6 m Above Sea Level,480x930,no,no,no,"46 deg 31' 38.26"" N"," 24 deg 30' 50.91"" E",46.52729444444444,24.514141666666667,"Târgu Mureș, Municipiu Târgu Mureş, Județul Mureș","blue, fence, floor, grass, paling, patch, pavement, yard"
Europe/Romania/Romania_fence_19557.jpg,fence,Europe,Romania,2022-04-01 13:38:57.546000,Apple,iPhone 11 Pro Max back camera 4.25mm f/1.8,"46 deg 31' 37.87"" N, 24 deg 30' 50.78"" E",305.3 m Above Sea Level,480x930,no,no,no,"46 deg 31' 37.87"" N"," 24 deg 30' 50.78"" E",46.52718611111112,24.51410555555556,"Târgu Mureș, Municipiu Târgu Mureş, Județul Mureș","wall, building, fence, grass, patch, yard"
EastAsia/China/China_fence_19627.jpg,fence,EastAsia,China,2022-04-02 07:18:02.348000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 15.40"" N, 118 deg 5' 27.75"" E",10.7 m Above Sea Level,480x798,no,no,yes,"24 deg 29' 15.40"" N"," 118 deg 5' 27.75"" E",24.48761111111111,118.09104166666664,"Xia Men Shi, Fu Jian Sheng","barrier, bus station, bus stop, fence, pavement, rail, sign, street sign"
EastAsia/China/China_fence_19626.jpg,fence,EastAsia,China,2022-04-02 07:18:02.348000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 34' 34.23"" N, 118 deg 5' 36.15"" E",20.5 m Above Sea Level,800x480,no,no,yes,"24 deg 34' 34.23"" N"," 118 deg 5' 36.15"" E",24.576175,118.093375,"Xia Men Shi, Fu Jian Sheng","barrier, building, canopy, cart, chair, floor, pavement, pole, red, mall, stool, store, storefront, tarp, tent"
EastAsia/China/China_fence_19743.jpg,fence,EastAsia,China,2022-04-03 06:21:58.889000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,640x480,no,no,no,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng",fence
EastAsia/China/China_fence_19744.jpg,fence,EastAsia,China,2022-04-03 06:21:58.889000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,640x480,no,no,no,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","wall, door, fence, writing"
Europe/Romania/Romania_fence_19775.jpg,fence,Europe,Romania,2022-04-03 11:37:14.642000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 25.60"" N, 26 deg 2' 0.85"" E",127.5 m Above Sea Level,640x480,no,no,yes,"44 deg 25' 25.60"" N"," 26 deg 2' 0.85"" E",44.42377777777777,26.03356944444445,"București, Municipiul București, București","color, fence, park, park bench, playground, slide, swing"
Europe/Romania/Romania_fence_19776.jpg,fence,Europe,Romania,2022-04-03 11:37:14.642000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 29.22"" N, 26 deg 1' 59.07"" E",123.9 m Above Sea Level,480x640,no,no,yes,"44 deg 25' 29.22"" N"," 26 deg 1' 59.07"" E",44.42478333333333,26.033075,"București, Municipiul București, București","cement, concrete, curb, drain, fence, floor, foundation, pavement"
Europe/Romania/Romania_fence_19777.jpg,fence,Europe,Romania,2022-04-03 11:37:14.642000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 30.58"" N, 26 deg 2' 2.81"" E",122.7 m Above Sea Level,480x640,no,no,yes,"44 deg 25' 30.58"" N"," 26 deg 2' 2.81"" E",44.42516111111111,26.03411388888889,"București, Municipiul București, București","fence, path, green, park, pavement, rail, road"
Europe/Romania/Romania_fence_19861.jpg,fence,Europe,Romania,2022-04-04 10:52:10.537000,motorola,moto g(50)27 mmf/1.7,"44 deg 28' 11.44"" N, 26 deg 19' 19.03"" E",108.5 m Above Sea Level,1440x1080,no,no,no,"44 deg 28' 11.44"" N"," 26 deg 19' 19.03"" E",44.46984444444445,26.321952777777778,"Pasărea, Comuna Brănești, Județul Ilfov","brown, building, fence, house, hut, sign"
Europe/Romania/Romania_fence_19862.jpg,fence,Europe,Romania,2022-04-04 10:52:10.537000,motorola,moto g(50)27 mmf/1.7,"44 deg 28' 10.46"" N, 26 deg 19' 21.38"" E",109 m Above Sea Level,1440x1080,no,no,no,"44 deg 28' 10.46"" N"," 26 deg 19' 21.38"" E",44.46957222222223,26.322605555555555,"Pasărea, Comuna Brănești, Județul Ilfov","wall, fence, path, pavement, road, side"
Europe/Romania/Romania_fence_19863.jpg,fence,Europe,Romania,2022-04-04 10:52:10.537000,motorola,moto g(50)27 mmf/1.7,"44 deg 28' 11.35"" N, 26 deg 19' 20.28"" E",108.9 m Above Sea Level,1440x1080,no,no,no,"44 deg 28' 11.35"" N"," 26 deg 19' 20.28"" E",44.46981944444445,26.3223,"Pasărea, Comuna Brănești, Județul Ilfov","car, curb, fence, pavement, road, side"
EastAsia/China/China_road_sign_20089.jpg,road_sign,EastAsia,China,2022-03-26 01:56:58.068000,Apple,iPhone 12 back camera 4.2mm f/1.6,"23 deg 8' 40.02"" N, 113 deg 12' 11.06"" E",0 m Above Sea Level,480x927,no,no,no,"23 deg 8' 40.02"" N"," 113 deg 12' 11.06"" E",23.14445,113.20307222222222,"Guangzhou, Guang Dong Sheng","building, car, city, city street, intersection, man, pole, road, road sign, sign, traffic light, street corner, street scene, street sign, traffic sign, urban"
Europe/Romania/Romania_road_sign_20189.jpg,road_sign,Europe,Romania,2022-03-27 15:05:40.215000,samsung,SM-G973F26 mmf/1.5,"40 deg 50' 2.34"" N, 14 deg 14' 28.95"" E",55.7 m Above Sea Level,480x640,no,no,no,"40 deg 50' 2.34"" N"," 14 deg 14' 28.95"" E",40.833983333333336,14.241375,"Napoli, Napoli, Città Metropolitana di Napoli, Campania","attach, building, pole, red, road sign, sign, stone building, stop sign, street corner, street sign, traffic sign, white"
Europe/Romania/Romania_road_sign_20190.jpg,road_sign,Europe,Romania,2022-03-27 15:05:40.215000,samsung,SM-G973F26 mmf/1.5,"40 deg 50' 2.57"" N, 14 deg 14' 30.10"" E",56.2 m Above Sea Level,480x640,no,no,no,"40 deg 50' 2.57"" N"," 14 deg 14' 30.10"" E",40.83404722222223,14.241694444444445,"Napoli, Napoli, Città Metropolitana di Napoli, Campania","attach, building, pillar, hang, parking sign, pole, post, red, road sign, sign, street sign, telegraph pole, traffic sign"
Europe/Romania/Romania_road_sign_20191.jpg,road_sign,Europe,Romania,2022-03-27 15:05:40.215000,samsung,SM-G973F26 mmf/1.5,"40 deg 50' 2.25"" N, 14 deg 14' 28.53"" E",55.1 m Above Sea Level,480x640,no,no,no,"40 deg 50' 2.25"" N"," 14 deg 14' 28.53"" E",40.833958333333335,14.241258333333333,"Napoli, Napoli, Città Metropolitana di Napoli, Campania","arrow, attach, blue, building, point, pole, road sign, sign, street corner, street sign, traffic sign, yellow"
Europe/Romania/Romania_road_sign_20393.jpg,road_sign,Europe,Romania,2022-04-02 18:45:49.466000,Xiaomi,21091116AG0 mmf/1.8,"47 deg 22' 55.32"" N, 25 deg 10' 14.49"" E",0 m Above Sea Level,480x640,no,no,yes,"47 deg 22' 55.32"" N"," 25 deg 10' 14.49"" E",47.38203333333333,25.170691666666663,"Coșna, Coșna, Suceava County","blanket, creek, brush, trench, pole, railroad, road sign, rural, sign, snow, snowy, speed limit, speed limit sign, street sign, traffic sign, train track, tree, winter"
Europe/Romania/Romania_road_sign_20394.jpg,road_sign,Europe,Romania,2022-04-02 18:45:49.466000,Xiaomi,21091116AG0 mmf/1.8,"47 deg 22' 37.29"" N, 25 deg 10' 1.21"" E",0 m Above Sea Level,480x640,no,no,no,"47 deg 22' 37.29"" N"," 25 deg 10' 1.21"" E",47.377025,25.16700277777778,"Coșna, Coșna, Suceava County","area, arrow, dirt field, fence, field, pole, red, road sign, rural, sign, street sign, traffic sign"
EastAsia/China/China_road_sign_20411.jpg,road_sign,EastAsia,China,2022-04-03 06:20:55.820000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,480x640,no,no,yes,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","attach, blue, building, parking, parking sign, pole, road sign, sign, street sign, traffic sign, tree, writing"
EastAsia/China/China_road_sign_20412.jpg,road_sign,EastAsia,China,2022-04-03 06:20:55.820000,Xiaomi,Redmi K30 Pro25 mmf/1.9,"29 deg 21' 24.54"" N, 113 deg 7' 51.96"" E",34.2 m Above Sea Level,480x640,no,no,yes,"29 deg 21' 24.54"" N"," 113 deg 7' 51.96"" E",29.356816666666667,113.1311,"Yue Yang Shi, Hu Nan Sheng","attach, blue, car, parking, parking sign, pole, road sign, sign, street sign, traffic sign, tree, write, writing"
EastAsia/China/China_road_sign_20430.jpg,road_sign,EastAsia,China,2022-04-03 09:20:57.235000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 18.83"" N, 118 deg 5' 29.48"" E",9.2 m Above Sea Level,480x798,no,no,yes,"24 deg 29' 18.83"" N"," 118 deg 5' 29.48"" E",24.48856388888889,118.09152222222222,"Xia Men Shi, Fu Jian Sheng","parking, parking sign, pole, road, road sign, sign, street corner, street sign, traffic sign, writing"
EastAsia/China/China_road_sign_20429.jpg,road_sign,EastAsia,China,2022-04-03 09:20:57.235000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 18.33"" N, 118 deg 5' 28.85"" E",8.6 m Above Sea Level,480x798,no,no,no,"24 deg 29' 18.33"" N"," 118 deg 5' 28.85"" E",24.488425,118.0913472222222,"Xia Men Shi, Fu Jian Sheng","alley, blue, building, water tank, curb, parking, parking sign, pole, road, road sign, sign, tank, street sign, traffic sign, writing"
EastAsia/China/China_road_sign_20431.jpg,road_sign,EastAsia,China,2022-04-03 09:20:57.235000,Apple,iPhone 8 Plus back camera 3.99mm f/1.8,"24 deg 29' 19.35"" N, 118 deg 5' 27.94"" E",9.7 m Above Sea Level,480x798,no,no,no,"24 deg 29' 19.35"" N"," 118 deg 5' 27.94"" E",24.48870833333333,118.09109444444444,"Xia Men Shi, Fu Jian Sheng","building, bulletin board, bus stop, city, pavement, pole, sign, signage, stool, street corner, street sign, writing"
Europe/Romania/Romania_road_sign_20440.jpg,road_sign,Europe,Romania,2022-04-03 12:20:17.767000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 19.70"" N, 26 deg 2' 11.55"" E",123.2 m Above Sea Level,480x640,no,yes,yes,"44 deg 25' 19.70"" N"," 26 deg 2' 11.55"" E",44.42213888888889,26.03654166666667,"București, Municipiul București, București","blue, building, car, city, cross, pedestrian, pole, road, road sign, sign, street corner, street sign, traffic sign, yellow"
Europe/Romania/Romania_road_sign_20441.jpg,road_sign,Europe,Romania,2022-04-03 12:20:17.767000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 7.31"" N, 26 deg 2' 3.94"" E",122.8 m Above Sea Level,640x480,no,no,yes,"44 deg 25' 7.31"" N"," 26 deg 2' 3.94"" E",44.41869722222222,26.03442777777778,"București, Municipiul București, București","arrow, attach, blue, car, pavement, point, pole, road, road sign, sign, street corner, street sign, traffic sign"
Europe/Romania/Romania_road_sign_20442.jpg,road_sign,Europe,Romania,2022-04-03 12:20:17.767000,samsung,SM-A528B24 mmf/1.8,"44 deg 25' 8.73"" N, 26 deg 2' 3.69"" E",122.8 m Above Sea Level,480x640,no,no,yes,"44 deg 25' 8.73"" N"," 26 deg 2' 3.69"" E",44.41909166666667,26.034358333333333,"București, Municipiul București, București","arrow, blue, car, parking, parking sign, pavement, point, pole, road, road sign, sign, street sign, traffic sign, tree"
