ID,Subset,Question,Translated Question,Options,Translated Options,Label,Category,Image Type,Image Source,License,img_path,tag,llava_agent_caption,clip_score,longclip_score,clip1_score,longclip1_score,cnr,c_number,completeness,cNumber_new_GPT_modified
5920593834271482095_2,"('Tamil', 'India')",வலது பக்கம் வெள்ளை நிற உணவு எது?,What is the white food on the right?,['வள்ளிக்கிழங்கு' 'உருளைக்கிழங்கு' 'ஜிக்காமா' 'கொய்யா'],['Sweet Potato' 'Potato' 'Jicama' 'Guava'],-1,Cooking and food,Self,Self-open,CC BY-SA,image_202.jpg,"basket, bean, floor, food, fruit, ginger, green, market, onion, pea, potato, produce, sweet, vegetable, woman","The image features a table filled with various food items, including a bowl of fruit, a basket of potatoes, and a pile of yams. There are also two people present in the scene. Potatoes are a staple food in many European and Latin American countries, and they can be prepared in various ways, such as fried, baked, or boiled. Yams, on the other hand, are a type of root vegetable that is commonly used in African and Asian cuisines. They can be cooked in soups, stews, or stir-fries. The fruit in the bowl could be a variety of fruits from different regions around the world. In Chinese cuisine, potatoes are often used in soups, stews, and stir-fries, while yams are also used in some traditional Chinese recipes. In Romanian cuisine, potatoes are used in dishes like mămăligă, a type of polenta, and pârjoasă, a potato salad.",0.230224609375,0.2369384765625,0.230224609375,0.270751953125,0.4044943820224719,36,0.3333333333333333,37
5920593844273453171_2,"('Tamil', 'India')",தண்ணீர் குளத்தை மக்கள் எதற்காக பயன்படுத்துவார்கள்?,What do people use the water pool for?,['குளித்தல்' 'கழுவுதல்' 'குடித்தல்' 'சுத்தம் செய்தல்'],['Bathing' 'Ablution' 'Drinking' 'Cleaning'],-1,Geography / buildings / landmarks,External,https://commons.wikimedia.org/wiki/File:India_-_Delhi_Jama_masjid_-_5142.jpg,CC BY-SA 3.0,image_204.jpg,"building, floor, fountain, person, man, mosque, pilgrim, pool, prayer, robe, sit, structure, tomb, water, worship","In the image, there is a large group of people gathered around a body of water, possibly a fountain or a pool. The people are engaged in various activities, such as washing, drinking, and socializing. There are also several backpacks and handbags scattered around the area. The presence of a large group of people gathered around a body of water suggests that this could be a cultural or religious event, such as a festival, a pilgrimage, or a communal gathering. The backpacks and handbags indicate that the people have come from different places, possibly different cultures, to participate in this event.",0.2344970703125,0.2110595703125,0.2344970703125,0.2120361328125,0.3275862068965517,19,0.4,19
5865925794272686567_1,"('Romanian', 'Romania')",Din carnea cărui animal este făcut acest cârnaț?,The meat of what animal is this sausage made of?,['Vacă' 'Pui' 'Porc' 'Crevete'],['Beef' 'Chicken' 'Pork' 'Shrimp'],-1,Cooking and food,External,https://upload.wikimedia.org/wikipedia/commons/c/c7/-2021-07-24_Sliced_Black_pudding_sausage%2C_Trimingham%2C_Norfolk.JPG,CC BY-SA 4.0,image_223.jpg,"eggplant, food, marble, purple, slice","In the image, there is a piece of chocolate cake with white frosting on a plate. The cake appears to be a traditional Romanian fruit cake, which is often served during special occasions. The presentation of the cake, such as the white frosting, varies across different cultures, with some using fruit, nuts, or other ingredients to add flavor and texture.",0.2198486328125,0.2122802734375,0.2198486328125,0.2213134765625,0.3404255319148936,16,0.4,17
5865925794273297282_2,"('Romanian', 'Romania')",Ce sunt obiectele roz de pe lac?,What are the pink objects on the lake?,['bărci cu vâsle' 'bărci cu pedale' 'caiacuri' 'biciclete'],['rowing boats' 'boats with pedals' 'kayaks' 'bikes'],-1,Geography / buildings / landmarks,Self,Self-open,CC BY-SA,image_224.jpg,"boat, building, canoe, flamingo, float, kayak, lake, park, pink, pond, raft, river, water, waterway","The image features a body of water with several pink flamingos floating on it. In Indian culture, flamingos are considered auspicious birds and are sometimes used in religious ceremonies. In Romania, flamingos are not native, but they are often associated with tropical and exotic destinations. In Chinese culture, flamingos are associated with good luck and happiness. The pink flamingos in the image contribute to the aesthetic appeal of the area and may hold cultural significance in the local culture.",0.27880859375,0.2198486328125,0.27587890625,0.2330322265625,0.4901960784313725,25,0.1428571428571428,24
5865910684279061383_0,"('Chinese', 'China')",这是什么传统文化？,Is this a traditional culture?,['京剧' '角色扮演' '越剧' '黄梅戏'],['Beijing Opera' 'Cosplay' 'Shaoxing Opera' 'Huangmei Opera'],-1,Traditions / art / history,External,https://www.flickr.com/photos/univers-finder/20963063158/in/photolist-xbaSAB-xWrbkq-7zR4WR-7zR5EM-zrCXrX-y5JygW-yeJuB2-6dYFhr-v1Bnov-64kWtS-64BaVK-y8Joav-86mjhP-7QLYbj-7QLZqf-7QHFy8-7QHGLv-86mipM-ybHVZw-7zURQ7-64gTPt-64ACoz-64kYuq-86pDUA-86pFxE-xh2kkG-xhamDg-z9bc3C-64h3Bn-vomdPj-64F8cf-7QLXuU-uHKwG3-z9ghkH-vugApy-u4jHHf-xJE7j7-uY1Hsf-xJDWnd-86mwbg-64Bbjw-64BhBo-64wUkR-64wWPt-64wY7F-64Bf89-64h1q2-64Bgmj-64gLT6,Attribution-NonCommercial License,image_225.jpg,"act, actor, costume, dance, dancer, dress, festival, garment, headdress, person, instrument, man, perform, performance, traditional, woman","In the image, there are three people dressed in traditional Chinese costumes, performing on stage. They are wearing elaborate outfits, including masks and headdresses, which are characteristic of Chinese culture. The performers are also holding fans, which are another symbol of Chinese culture. The costumes and fans used in the performance reflect the history and traditions of China, showcasing the diversity and richness of Chinese culture. The elaborate outfits worn by the performers, along with the masks and headdresses, symbolize different characters or roles in Chinese folklore and mythology. The fans used in the performance contribute to the overall aesthetic and atmosphere of the show, reflecting the influence of Chinese culture on other cultures and art forms.",0.282470703125,0.27490234375,0.282470703125,0.28173828125,0.4492753623188406,31,0.25,33
5865687704279286733_0,"('Bengali', 'India')",বাংলার এই বিখ্যাত ফুটবল ক্লাব কবে প্রতিষ্ঠিত হয়?,When was this famous bengal football club established? ,['১৯৯০ সালে ' '২১০০ সালে ' '২০১১ সালে ' '১৮৮৯ সালে '],['1990' '2100' '2011' '1889'],-1,Sports and recreation,External,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Mohun_Bagan_1911_IFA_shield_winning_team.jpg/640px-Mohun_Bagan_1911_IFA_shield_winning_team.jpg,Public domain,image_228.jpg,"boy, shield, child, head, man, photo, picture, pose, school uniform, stool, tie, uniform, wear","In the image, there is a group of men posing with trophies, and some of them are wearing ties. The men are standing in front of a trophy, and there are two trophies in the scene. The men are also wearing shorts, which suggests that they might be participating in a sports event or a casual gathering. The presence of trophies and ties in the image indicates that the men might be from a culture that values achievements and formal attire. The fact that they are wearing shorts suggests that the event might be taking place in a warm or casual environment. The men's achievements and the display of trophies reflect their cultural identity and values, and they might be from a culture that values both achievements and casual attire.",0.2783203125,0.228759765625,0.2783203125,0.234375,0.3387096774193548,21,0.5384615384615384,20
5865925794277920096_0,"('Romanian', 'Romania')",Ce obiect este în centrul imaginii?,What object is in the center of the picture?,['o grămadă de lemne' 'copaci uscați' 'un om de zăpadă' 'o căpiță de fân'],['a pile of wood' 'dried trees' 'a snowman' 'hay'],-1,People and everyday life,Self,Self-open,CC BY-SA,image_232.jpg,"blanket, fence, field, floor, hay, hillside, hut, snow, snowy, straw, winter","In the image, there is a snow-covered haystack, a fence, and a person. The haystack is a unique object in the scene, and it can be related to different cultures in various ways. For instance, in some European countries, haystacks are used as a traditional method of storing hay for the winter months. In the image, the haystack is used for storing hay, which is a common practice in rural areas. The fence in the image serves to keep the haystack intact and prevent it from being blown away by the wind. The person in the image is likely a farmer or a local resident who is familiar with the haystack and its cultural significance. Overall, the image represents the region's agricultural heritage and its resilience in the face of harsh winter conditions.",0.318359375,0.266845703125,0.323974609375,0.292724609375,0.3924050632911392,31,0.3636363636363636,30
5920593834272648564_0,"('Tamil', 'India')",படத்தில் காட்டப்பட்டுள்ள பொருள் என்ன?,What is the object shown in the picture?,['திரிசூலம்' 'விளக்கு' 'புல்லாங்குழல்' 'மணி'],['Trident' 'Diya' 'Flute' 'Bell'],-1,Traditions / art / history,Self,Self-open,CC BY-SA,image_233.jpg,"attach, clock, ceiling, decorate, flower, hang, string, tree, wind chime","The image features a tree with numerous bells hanging from it, surrounded by a forest. The bells come in various sizes and are arranged in a decorative manner. The tree is located in India, and the bells are likely related to religious ceremonies or traditional practices. The bells are also used in Romania for religious ceremonies and are considered symbols of protection and good fortune. In China, bells are used in traditional ceremonies and festivals, and they are often used to invoke the gods and drive away evil spirits. The bells on the tree might serve as a reminder of the passage of time or the cyclical nature of life, and they could also represent the connection between humans and nature.",0.334228515625,0.284423828125,0.334228515625,0.28515625,0.4,28,0.2222222222222222,26
5872166835347945312_1,"('Bengali', 'India')","কোন কার্যকলাপের জন্য, আমরা ছবিতে দেখানো পণ্য ব্যবহার করি?","For which activity, do we use the product shown in the picture ?",['ঘুমানো' 'ত্বকের যত্ন ' 'রান্না' 'গান গাওয়া  '],['Sleeping' 'Skin Care' 'Cooking' 'Singing'],-1,Brands / products / companies,Self,Self-open,CC BY-SA,image_242.jpg,"bag, chip, condiment, foil, food, package, potato chip, tomato sauce","The image features a bag of Shalimar's Chef-E-Ff spice mix, which is a popular brand in India known for its ability to enhance the flavors of various dishes. The bag features a chef character on it, which is used to represent the brand's identity and showcase its culinary expertise and tradition. In Romanian cuisine, spices are commonly used to add flavor to dishes, and some popular dishes that use red pepper as a key ingredient include mămăligă and tocăniță.",0.34765625,0.295166015625,0.34765625,0.311767578125,0.4137931034482758,24,0.25,25
5865925794273878684_0,"('Romanian', 'Romania')",Ce poartă manechinele din imagine?,What are the mannequins in the picture wearing?,['costume populare' 'tricouri' 'rochii' 'cojoace'],['traditional costumes' 't-shirts' 'dresses' 'sheep skins'],-1,Traditions / art / history,Self,Self-open,CC BY-SA,image_244.jpg,"case, clothing, costume, display, dress, garment, mannequin, museum, showcase, wear","The image features three mannequins dressed in traditional clothing representing different cultures. The outfits on the mannequins showcase the diversity and richness of the cultures they represent. The specific cultures cannot be confidently identified without more information. The outfits worn by the mannequins may be elaborate, reflecting the cultural heritage and customs of the respective cultures.",0.33984375,0.27978515625,0.33984375,0.297119140625,0.4358974358974359,17,0.2,18
5872166835347945312_0,"('Bengali', 'India')",ছবিতে দেখানো পণ্যের বিষয়বস্তুর স্বাদ কেমন?,What is the taste of the contents of the product shown in the image?,['টক' 'লবণাক্ত' 'মিষ্টি' 'ঝাল'],['Sour' 'salty' 'sweet' 'Hot'],-1,Brands / products / companies,Self,Self-open,CC BY-SA,image_254.jpg,"bag, chip, condiment, foil, food, package, potato chip, tomato sauce","The image features a bag of Shalimar's Chef-E-Ff spice mix, which is a popular brand in India known for its ability to enhance the flavors of various dishes. The bag features a chef character on it, which is used to represent the brand's identity and showcase its culinary expertise and tradition. In Romanian cuisine, spices are commonly used to add flavor to dishes, and some popular dishes that use red pepper as a key ingredient include mămăligă and tocăniță.",0.34765625,0.295166015625,0.34765625,0.311767578125,0.4137931034482758,24,0.25,25
5865910664276203394_0,"('Chinese', 'China')",这是什么动物？,what animal is this？,['野鸭子' '朱鹮' '白腹锦鸡' '火烈鸟'],"['Nobako' 'Crested Ibis' ""Lady Amherst's pheasant"" 'Flamingo']",-1,Plants and animal,External,https://www.flickr.com/photos/andy_li/3483634324/in/photolist-6iQx7L-5jfNPQ-5CDv8Y-5Czbbt-5CDukL,Attribution-ShareAlike License,image_262.jpg,"beak, bill, bird, crane, food, gray, red, stand, stork, water, water bird, white","In the image, there is a bird standing in the water, and a person is also present. The bird appears to be a crane, and the person is standing nearby. In various cultures, the crane holds significance as a symbol or messenger. In India, cranes are often associated with spirituality and are considered sacred. In Romania, the Great Bittern is a native bird known for its long beak. In Chinese culture, birds are often associated with symbolism and are considered auspicious. The presence of the crane in the water could evoke various cultural beliefs and symbolism depending on the context and the cultural background of the people involved in the conversation.",0.273193359375,0.232666015625,0.273193359375,0.2403564453125,0.359375,23,0.4166666666666667,26
5865925804272758392_2,"('Romanian', 'Romania')",Ce poartă păpușile din imagine?,What are the dolls wearing in the picture?,['costume tradiționale' 'fân' 'rochii' 'măști de Halloween'],['traditional costumes' 'wheat' 'dresses' 'Halloween masks'],-1,Traditions / art / history,Self,Self-open,CC BY-SA,image_267.jpg,"chair, costume, display, doll, dress, floor, gift shop, hay, person, hut, man, sit, snow, stall, stool, store, storefront","The image features a wooden bench with two dolls sitting on it, which could be a representation of traditional Romanian dolls. The dining table and utensils, such as the knife, spoon, and cup, are common objects found in many cultures, including Romania, and hold cultural significance in the way they are used and the significance they hold. The clock in the image may also hold cultural symbolism, but further information is needed to determine its specific meaning.",0.25,0.2181396484375,0.25,0.251220703125,0.423728813559322,25,0.2352941176470588,24
5865925794272686567_2,"('Romanian', 'Romania')",Care este ingredientul care dă culoarea roșie a acestui cârnaț?,What is the ingredient that gives the red color of this sausage?,['Roșie' 'Ketchup' 'Sfeclă' 'Sânge'],['Tomato' 'Ketchup' 'Beet' 'Blood'],-1,Cooking and food,External,https://upload.wikimedia.org/wikipedia/commons/c/c7/-2021-07-24_Sliced_Black_pudding_sausage%2C_Trimingham%2C_Norfolk.JPG,CC BY-SA 4.0,image_273.jpg,"eggplant, food, marble, purple, slice","In the image, there is a piece of chocolate cake with white frosting on a plate. The cake appears to be a traditional Romanian fruit cake, which is often served during special occasions. The presentation of the cake, such as the white frosting, varies across different cultures, with some using fruit, nuts, or other ingredients to add flavor and texture.",0.2198486328125,0.2122802734375,0.2198486328125,0.2213134765625,0.3404255319148936,16,0.4,17
5865925794273959227_1,"('Romanian', 'Romania')",Carnea din această supă vine din ce organ a unui animal?,The meat in this soup is from what animal body part?,['Inimă' 'Plămân' 'Stomac' 'Ficat'],['Heart' 'Lung' 'Stomach' 'Liver'],-1,Cooking and food,External,https://upload.wikimedia.org/wikipedia/commons/f/f8/Details_of_tripe_soup_%28ishkembe%29.jpg,CC BY-SA 4.0,image_286.jpg,"bowl, cream, plate, dumpling, fill, food, liquid, soup, spoon, tablecloth, white","In the image, there is a bowl of soup with a spoon in it. The soup appears to be a creamy yellow color, and there are some noodles in it. The bowl is placed on a dining table. The soup is a traditional Romanian dish called ""ciorba,"" which is made with a variety of vegetables, meat, and spices. It is often served with sour cream and fresh herbs. The creamy yellow color of the soup could be due to the use of vegetables like cauliflower or potatoes.",0.2998046875,0.238525390625,0.29150390625,0.2763671875,0.4150943396226415,22,0.6363636363636364,22
5865910664273883825_0,"('Chinese', 'China')",这是什么传统艺术？,What kind of traditional art is this?,['皮影戏' '小玩偶' '机器人表演' '贴画'],['shadow play' 'small doll' 'robot show' 'stickers'],-1,Traditions / art / history,External,https://www.flickr.com/photos/alexrun/4217784053/in/photolist-BEwoB-7qHffH-7qHffD-7qHffr-7qH8WH-7qH8WK-7qHffn-7qHffK-538Db7-7qHffv-9b2TK3-9b2Uiu-9b2T9s-9b2Uth-9aYLgZ-9b2RT5-9b2ShU-9aYHYR-9aYK3K-9b2SUh-9b2U91-9aYM1Z-eNiobv-9b2S49-9b2SvQ-728k5m-7qGSEP-aeTm8k-bdLzf-kqt2Nc-9fZwxx-rQqxC-krRrw,Attribution-NoDerivs License,image_288.jpg,"armor, chariot, figurine, horse, horseback, rider, spear, man, miniature, ride, shop window, sword, warrior, window display","In the image, there are two people riding horses and fighting each other, with a decorative building featuring a mosaic design in the background. The scene appears to be related to Indian culture, as horses are often used in traditional Indian games and festivals. The mosaic design on the building may reflect the cultural values of the society, such as artistic expression and craftsmanship. The horses' riders are also wearing traditional attire and accessories, which further emphasizes the cultural significance of the scene.",0.317626953125,0.251953125,0.317626953125,0.25732421875,0.3928571428571428,22,0.0,22
5920593834271666248_0,"('Tamil', 'India')",படத்தில் இருக்கும் கட்டிடம் என்னவாக இருக்கும்? ,What would be the structure in the picture?,['சர்ச்' 'ஷாப்பிங் மால்' 'கடிகார கோபுரம்' 'தொடர்வண்டி நிலையம்'],['Church' 'Shopping Mall' 'Clock Tower' 'Railway Station'],-1,Geography / buildings / landmarks,External,https://commons.wikimedia.org/wiki/File:Chennai_Central.jpg,CC BY-SA 2.0,image_292.jpg,"clock, bell tower, building, church, city, plaza, tower, red, spire, town square","In the image, there is a large red building with a clock tower, a busy street with people walking around, and a few cars. The building appears to be a train station, and the clock tower is a prominent feature. The architecture of the train station reflects the cultural heritage of the city, as it may be inspired by traditional Chinese architecture. The train station plays a significant role in the daily lives of the people in the city, as it serves as a transportation hub and a gathering place for locals and tourists alike. The busy street with people walking around reflects the social and cultural dynamics of the city, as it showcases the bustling urban life and the interactions between people from different backgrounds.",0.338623046875,0.2335205078125,0.338623046875,0.227294921875,0.4347826086956521,30,0.7,30
5865910674272256090_0,"('Chinese', 'China')",图中是一种近年来在中国流行的休闲活动，请问它的名字是？,"This is a recent popular leisure activity in China, what is it name?",['围炉煮茶' '功夫茶' '烤地瓜' '糖炒栗子'],"['Cooking tea by the fire' 'Kung-fu tea' 'Roasted Sweet Potato'
 'Roasted chestnuts with sugar']",-1,Cooking and food,Self,Self-research_only,CC BY-NC,image_303.jpg,"blanket, campfire, chestnut, coffee, cotton candy, cup, fire pit, food, grill, hot, person, kitchenware, liquid, nut, pastry, pot, stool, tea pot, treat","In the image, there is a grill with a basket of food, including chestnuts and a cup. There is also a person present in the scene. The basket is used in different cultures for food preparation or serving, and the grill plays a significant role in various cultural cuisines. The person in the image might be enjoying the chestnuts and the hot beverage, which is a common practice in different cultures.",0.3291015625,0.2509765625,0.3291015625,0.29248046875,0.4186046511627907,18,0.3157894736842105,18
5865687724276424298_1,"('Bengali', 'India')",এটা কি ধরনের রসগুল্লা?,What type of Rasgulla is it?,['কমলা' ' সাধারণ' 'গুড়' 'আম'],['Orange' 'Normal' 'Jaggery' 'Mango'],-1,Cooking and food,Self,Self-open,CC BY-SA,image_309.jpg,"bean, bowl, garbanzo, condiment, container, floor, food, kitchen counter, kitchen floor, kitchenware, liquid, nut, pan, pot, potato","In the image, there is a large bowl filled with food, possibly doughnut holes, and a spoon. The bowl is placed on a dining table. The image also features a person standing near the table. The primary food item in the bowl is doughnut holes, and there are several of them. Doughnut holes are a popular snack or dessert in some cultures, including in Romania. The cultural significance of doughnut holes may vary across different cultures, but they are often enjoyed as a sweet treat. The dining table setup reflects the cultural practices of the people in the image, as it is a common place for sharing meals and enjoying food together.",0.283447265625,0.2257080078125,0.283447265625,0.2626953125,0.4852941176470588,33,0.1333333333333333,32
5920593854277284359_1,"('Tamil', 'India')",படத்தில் காட்டப்பட்டுள்ள உணவின் பெயர் என்ன?,What is the name of the food item shown in the image?,['ஜவ்வரிசி உப்மா' 'அவல் உப்மா' 'அல்வா' 'ரவா உப்மா'],['Sabudana Khichdi' 'Poha' 'Halwa' 'Upma'],-1,Cooking and food,External,https://commons.wikimedia.org/wiki/File:Pearl_Tapioca_Khichdi.jpg,CC BY-SA 4.0,image_329.jpg,"bean, plate, fill, food, frying pan, herb, kitchenware, mixture, onion, pan, parsley, pea, pot, rice, vegetable","In the image, there is a bowl filled with a mixture of food, including nuts, seeds, and possibly other ingredients. The bowl is placed on a dining table, and there are two people in the scene. The image also features a spoon and a knife, which are likely used for eating the food. The presence of the spoon and knife in the image signifies the cultural practices of the people in the scene, as they are commonly used utensils in many cultures for eating various types of dishes. The people in the image use the spoon and knife to eat the food from the bowl, which reflects their cultural heritage and traditions. The food in the bowl represents the culinary traditions of the people in the image, and it highlights the importance of sharing and appreciating these cultural elements.",0.257568359375,0.2137451171875,0.257568359375,0.255126953125,0.3835616438356164,28,0.2,27
5865910664278138109_0,"('Chinese', 'China')",这是什么虎种类？,What kind of tiger is this?,['马来亚虎' '华南虎' '东北虎' '孟加拉虎'],['Malayan tiger' 'South china tiger' 'Siberian tiger' 'Bengal tiger'],-1,Plants and animal,External,https://www.flickr.com/photos/tigerch/2721266219/in/photolist-7H8rWo-4D2XwE-5pvRtg-59tcD6,Attribution-NoDerivs License,image_358.jpg,"animal, bengal tiger, brush, enclosure, floor, habitat, stone, rocky, terrain, tiger, walk","In the image, there is a tiger walking on a rocky hillside, surrounded by bushes and rocks. The tiger is the main focus of the scene. The tiger's appearance and behavior differ from other big cats, such as lions or leopards, in terms of their distinctive orange and black striped coats and their solitary and territorial behavior. The tiger's natural habitat, such as the rocky hillside, influences its behavior and survival by providing cover and access to food, water, and shelter. In Indian culture, tigers are considered a symbol of strength and power and are often depicted in art and literature. In Chinese culture, tigers are associated with strength, courage, and protection and are considered symbols of good fortune.",0.29931640625,0.259765625,0.29931640625,0.30517578125,0.3947368421052631,30,0.3636363636363636,30
5920593834279086633_1,"('Tamil', 'India')",பகுதியின் மையத்திற்கு மேலே உள்ள குவிமாடத்தில் இருந்து என்ன தொங்கிக்கொண்டிருக்கிறது?,What is hanging from the dome above the centre of the area?,['லன்டர்ன்' 'விளக்கெண்ணெய்' 'சரவிளக்கு' 'பல்பு'],['Lantern' 'Lamp oil' 'Chandelier' 'Light bulb'],-1,Traditions / art / history,External,https://www.flickr.com/photos/bradfordcoy/6427650555/,Attribution-NoDerivs License,image_361.jpg,"archway, building, carpet, ceiling, chandelier, pillar, corridor, doorway, floor, fort, hall, person, man, mat, mosque, palace, prayer, relax, sit, tomb",,0.20947265625,0.1343994140625,0.20947265625,0.1343994140625,0.0,0,0.0,0
5865910664275364554_1,"('Chinese', 'China')",这是什么菩萨像？,What kind of Bodhisattva statue is this?,['地藏菩萨' '普贤菩萨' '文殊菩萨' '弥勒菩萨'],"['Ksitigarbha Bodhisattva' 'Samantabhadra' 'Manjusri Bodhisattva'
 'Maitreya Bodhisattva']",-1,Geography / buildings / landmarks,External,https://www.flickr.com/photos/kingmagic/2778902246/in/photolist-2mEhbXw-2mEiery-2mEeYgY-e4k7nx-2mEhb54-2mEeZDx-2zhmN7-5etwAn-2zhmNm-5exRxu-5eyw7m-2zdjAX-5euhCD-5eta4i-5etQgp-7Z1Zeu-e4qAd9-e4qkiC-5eyAPG-5etiQD-2zhmMW-5eu6jF-2zhmKo-5esCxx-5exCe7-5eswNM-5etGA2-5etMir-5exZTo-5eyhJJ,Attribution-NonCommercial-NoDerivs License,image_374.jpg,"buddha, catch, ceiling, pillar, deity, face, hand, person, sculpture, statue, temple, worship","The golden statue in the image is likely related to Indian culture, as it is a common practice to create such statues to honor and worship deities and important figures. The specific significance of the golden statue would depend on its subject matter and the cultural context in which it was created. The golden statue could hold cultural, religious, or historical significance depending on its context. It could represent various cultural values and beliefs, or it could be a work of art or a historical artifact. The purpose of the golden statue could vary, and its relationship to the religious or spiritual beliefs of the people who worship it would depend on its subject matter and the cultural context in which it was created.",0.25927734375,0.19140625,0.25927734375,0.1947021484375,0.5079365079365079,32,0.6666666666666666,30
5879880098657959150_1,"('Bengali', 'India')",এই বিখ্যাত ব্যক্তিত্বের আসল নাম কি?,What is the original name of this famous personality ?,"['অরুণ কুমার চট্টোপাধ্যায়' 'আভাস কুমার গাঙ্গুলী' 'সুমন চট্টোপাধ্যায়'
 'প্রবোধ চন্দ্র দে']","['Arun Kumar Chattopadhyay' 'Abhas Kumar Ganguly' 'Suman Chattopadhyay '
 'Prabodh Chandra Dey']",-1,Public Figure and pop culture,External,https://upload.wikimedia.org/wikipedia/commons/7/79/Manna-dey.jpg,CC BY 2.0,image_388.jpg,"beret, cup, hat, instrument, man, microphone, sing, wear","In the image, there is a man wearing a hat and glasses, standing in front of a microphone. He appears to be singing or speaking into the microphone. The man is wearing a plaid shirt, which could be a cultural or traditional garment. The man's attire, including the hat and plaid shirt, reflects his cultural background. The use of the microphone in this context enhances his cultural expression and communication with the audience.",0.21435546875,0.2353515625,0.21435546875,0.2685546875,0.3333333333333333,15,0.5,15
5865925794271932162_0,"('Romanian', 'Romania')",În ce oraș este făcută poza?,In which city is the picture taken?,['Sighișoara' 'Brașov' 'Cluj-Napoca' 'Sibiu'],['Sighisoara' 'Brasov' 'Cluj-Napoca' 'Sibiu'],-1,Geography / buildings / landmarks,Self,Self-open,CC BY-SA,image_391.jpg,"bell tower, building, christmas tree, church, city square, person, market square, mill, plaza, tower, sky, spire, square, stand, town, town square, walk","In the image, there is a large Christmas tree in the middle of a town square, surrounded by a crowd of people. The town square is located in front of a church with a clock tower. There are also several potted plants and benches in the area. The presence of the Christmas tree suggests that the image was taken during the holiday season, which is a time of celebration and cultural significance for many people around the world. The church with a clock tower could be a symbol of religious and cultural heritage, while the potted plants and benches indicate that the town square is a place for relaxation and social gatherings.",0.345703125,0.25390625,0.345703125,0.25830078125,0.492063492063492,31,0.4117647058823529,32
5865925784279281645_1,"('Romanian', 'Romania')",Sub conducerea cui a fost făcută această clădire?,Under what leadership was this building made?,['Klaus Iohannis' 'Ion Iliescu' 'Mihai Viteazu' 'Nicolae Ceaușescu'],['Klaus Iohannis' 'Ion Iliescu' 'Mihai Viteazu' 'Nicolae Ceaușescu'],-1,Geography / buildings / landmarks,External,https://upload.wikimedia.org/wikipedia/commons/f/f0/Bucure%C5%9Fti_The_Presidential_Palace._May_1996_%283993876724%29.jpg,CC BY-SA 2.0,image_396.jpg,"building, car, city street, drive, fill, hotel, palace, park, road, street scene","The image features a large white building with many windows, which could be a government building or a historical landmark. The parked cars in front of the building suggest that the area is well-developed and has a good infrastructure. The architectural style of the building may reflect the cultural heritage of the region, but without more context, it's hard to determine its specific significance.",0.265380859375,0.2362060546875,0.265380859375,0.20458984375,0.4285714285714285,21,0.3,21
5865910664272109734_0,"('Chinese', 'China')",这是什么植物？,What plant is this?,['月季花' '金花茶' '喇叭花' '牵牛花'],['Rose flower' 'Golden camellia tea' 'Morning glory' 'Morning glory'],-1,Plants and animal,External,https://www.flickr.com/photos/nhq9801/9216112014/in/photolist-f3oZ21-4eWUEj,Attribution-NonCommercial-ShareAlike License,image_397.jpg,"bloom, bud, flower, grow, plant, tree, yellow","The yellow flower in the image is significant in various cultures, symbolizing happiness, positivity, and optimism. In Hinduism, it is associated with Lord Krishna, while in Romanian culture, it represents joy, friendship, and loyalty. The flower also plays a role in traditional ceremonies and rituals across different cultures.",0.303955078125,0.224609375,0.303955078125,0.257568359375,0.3513513513513513,13,0.2857142857142857,14
5865925794275294220_2,"('Romanian', 'Romania')",Ce proces de gătire se folosește pentru a pregăti vegetala din acest aperitiv?,How is the vegetable cooked to make this spread?,['Coacere' 'Ardere' 'Fierbere' 'Inghețare'],['Frying' 'Burning' 'Boiling' 'Freezing'],-1,Cooking and food,External,https://upload.wikimedia.org/wikipedia/commons/d/db/Salat%C4%83_de_vinete.jpg,CC BY-SA 4.0,image_411.jpg,"bean, blue, cherry tomato, dip, plate, food, hummus, oatmeal, olive, onion, peak, pepper, platter, rice, tomato, topping","The image features a plate of food with tomatoes, onions, and a piece of bread. The tomatoes and onions are common ingredients in various cuisines, while the bread could represent a different culture. The dining table setting contributes to the cultural context of the meal. Some traditional dishes that include tomatoes, onions, and bread are pizza, salsa, and hummus. The food items on the plate reflect the culinary preferences and cultural heritage of the people in the image.",0.304443359375,0.22900390625,0.304443359375,0.25244140625,0.4117647058823529,21,0.125,21
