video_name,keywords,img_path,objects,metadata_fn,region,tag,llava_agent_caption,clip_score,longclip_score,clip1_score,longclip1_score,cnr,c_number,completeness,cNumber_new_GPT_modified
Sanada Maru,"villager, farm, kneel, emperor",MC-VCR_sample/jpn_4.jpg,"cow, cow, cow, sheep, cow, chair, cow, sheep, bench, person, sheep, cow",MC-VCR_sample/jpn_4.json,east-asia,"animal, floor, hay, person, hut, lay, livestock, man, mud, pen","In the image, there is a group of people kneeling down in a field, some of whom are wearing hats. This could be related to different cultures, such as a religious ceremony, a cultural event, or a traditional practice. For example, in some cultures, people kneel down to show respect or to pray. The presence of a wheel and a bench in the scene might suggest that this is taking place during a cultural event or ceremony. The image might be related to India, Romania, or China, as these cultures have traditions involving kneeling, hats, and other objects in the scene.",0.267333984375,0.212158203125,0.267333984375,0.2144775390625,0.3484848484848485,23,0.5,24
Sanada Maru,"festival, dance, celebrate, ritual, drum",MC-VCR_sample/jpn_5.jpg,"person, person, person, person, umbrella, person, umbrella, person, person, person, person, person, person, umbrella, person, umbrella, cell phone",MC-VCR_sample/jpn_5.json,east-asia,"costume, crowded, dance, dress, drummer, festival, garment, hat, person, instrument, parade, play, robe, sun hat, traditional, walk, wear, woman","In the image, there is a group of people wearing traditional Asian clothing, including hats and kimonos, and carrying drums. The people are likely participating in a parade or cultural event. The traditional clothing and drums represent the cultural heritage and history of the region. The drums are a common musical instrument in many Asian cultures and are often used in traditional music and dance performances, as well as in religious ceremonies and festivals. The purpose of the parade or cultural event is to celebrate and showcase the cultural heritage and traditions of the region, providing an opportunity for people to come together and share their cultural experiences.",0.295654296875,0.23828125,0.295654296875,0.251708984375,0.492063492063492,31,0.4444444444444444,32
Sanada Maru,"scent, smell, friends, perfume",MC-VCR_sample/jpn_6.jpg,"person, person, remote, pizza, bench, handbag",MC-VCR_sample/jpn_6.json,east-asia,"badminton racket, conversation, couple, food, person, man, porch, racket, sit, tennis racket, woman","In the image, there are two people sitting on a bench, one of them is holding a fan. The other person is holding a bowl of food. There is also a cell phone in the scene. In India, fans are commonly used to cool down during hot weather. The food in the bowl could be representative of Indian cuisine, which is known for its diverse flavors and spices. The presence of a cell phone in this scene reflects the influence of modern technology on traditional cultures.",0.25341796875,0.1939697265625,0.25341796875,0.211669921875,0.4655172413793103,27,0.4545454545454545,25
Sanada Maru,"servant, sedan chair",MC-VCR_sample/jpn_7.jpg,"person, person, person, person, person, person, person, umbrella, umbrella, person, umbrella, handbag, person, umbrella, umbrella, person, umbrella, person, person, person",MC-VCR_sample/jpn_7.json,east-asia,"crowded, hat, person, man, robe, sun hat, umbrella, walk, wear","In the image, there is a group of people wearing hats and standing under umbrellas. The hats and umbrellas are culturally significant, as they represent the traditional practices and beliefs of the people in the scene. The people in the image express their cultural heritage through their clothing and accessories, which may signify social status, religious beliefs, or artistic expression. The presence of the hats and umbrellas in the image highlights the diversity and richness of the cultural traditions in the region.",0.28857421875,0.2430419921875,0.28857421875,0.255859375,0.42,21,0.4444444444444444,21
Kyoto Otomeguri,"ritual, music, luck",MC-VCR_sample/jpn_8.jpg,"person, person, person, person, person, handbag, person, handbag, baseball bat, person, person, person",MC-VCR_sample/jpn_8.json,east-asia,"blue, child, dress, garment, person, instrument, man, martial, play, pole, robe, string, swing, swinge, traditional, woman","In the image, a group of people is sitting on the floor, wearing traditional clothing and holding bells. They are likely part of a folk music or dance group, practicing for a special occasion or event. The bells have cultural significance in various traditions, including Indian, Romanian, and Chinese music. The participants' cultural identity is showcased through their attire and the objects they hold, reflecting their values and beliefs. The image highlights the importance of preserving and passing down cultural traditions from one generation to the next.",0.26171875,0.25244140625,0.26171875,0.27978515625,0.4461538461538462,29,0.4375,29
Kyoto Otomeguri,"pray, festival, ritual, custom, walk in water, luck",MC-VCR_sample/jpn_9.jpg,"person, person, person, person, person, person, tie, person, handbag, person, person, person, person",MC-VCR_sample/jpn_9.json,east-asia,"candle, catch, child, flood, person, stand, vigil, walk, water","In the image, a group of people is walking through water, with some of them holding lit candles. This scene appears to be a cultural event or celebration, possibly related to the Indian festival of ""Ganesh Chaturthi"" or the Romanian tradition of walking in the water on Easter Sunday. The act of walking through water with lit candles symbolizes unity and togetherness, as well as the importance of community and shared experiences in these cultures. The handbags carried by the participants may symbolize their connection to the event and their ancestors or cultural heritage.",0.252197265625,0.279052734375,0.252197265625,0.326171875,0.3709677419354839,23,0.3333333333333333,26
Nee-chan no koibito,"restaurant, friends, colleague, cook",MC-VCR_sample/jpn_10.jpg,"person, person, person, person, person, person, person, person, person, person, person, tv, cup, book, dining table, cup, book, book, bowl, bottle, book, dining table, dining table",MC-VCR_sample/jpn_10.json,east-asia,"bulletin board, cafe, canteen, coffee shop, crowded, table, restaurant, food, person, sit","In the image, there is a group of people sitting around a dining table in a restaurant. The table is filled with various objects, including cups, bowls, a bottle, a knife, and a spoon. There are also chairs placed around the table. The presence of these objects suggests that the people are enjoying a meal together, which is a common cultural practice across many societies. The cups and bowls indicate that they are consuming beverages and food, while the knife and spoon suggest that they are using utensils to eat their meal.

In India, the concept of ""dastarkhwan"" is similar to the image, where people gather around a table to share food and engage in conversations. In Romania, the traditional meal called ""hrana"" involves family and friends gathering around a table to share food and conversation. In China, social gatherings and meals are common in Chinese culture, and the image may represent such a gathering.

The image showcases a group of people enjoying a meal together, which is a common cultural practice across many societies. The presence of cups, bowls, a bottle, a knife, and a spoon suggests that they are using utensils to eat their meal, and the cups and bowls indicate that they are consuming beverages and food.",0.283935546875,0.21728515625,0.283935546875,0.2442626953125,0.4,38,0.5,39
Nee-chan no koibito,"convenience store, beer, fried chicken, coffee",MC-VCR_sample/jpn_11.jpg,"bicycle, person, person",MC-VCR_sample/jpn_11.json,east-asia,"shed, building, business, convenience store, dusk, retail, store, storefront, walk","The image shows a convenience store in an Asian country, with a neon sign and a person standing outside. The storefront is likely located in India, as neon signs are commonly used for advertising in that country. The person standing outside may be a customer or an employee of the store. The store offers a variety of everyday items, such as snacks and drinks, and may also sell Romanian wines, as suggested by one of the agents. The presence of a bicycle parked nearby indicates that the store is accessible by various modes of transportation, including cycling.",0.326416015625,0.239990234375,0.326416015625,0.278076171875,0.3846153846153846,25,0.4444444444444444,20
Nee-chan no koibito,"school, student, first day, photo",MC-VCR_sample/jpn_12.jpg,"person, person, person, person, person, tie, tie, handbag, handbag, person, handbag",MC-VCR_sample/jpn_12.json,east-asia,"briefcase, building, business suit, person, man, pose, sign, stand, suit, tie, woman, writing","In the image, there are four people standing in front of a sign, with two of them wearing suits. There are also two handbags and a backpack visible in the scene. The handbags and backpack play a role in the image, as they are common accessories used by people from different cultures. The suits worn by the two individuals reflect cultural norms and expectations, as they are often associated with formal or professional settings. The sign in the image is significant, as it may represent a cultural event or gathering of people from a specific culture. The interaction between the people in the image reflects cultural values and behaviors, such as the use of handbags and backpacks as accessories and the formal attire of the two individuals.",0.30712890625,0.2398681640625,0.30712890625,0.30517578125,0.4264705882352941,29,0.3333333333333333,29
Nee-chan no koibito,"prison, crime, visit, family, criminal",MC-VCR_sample/jpn_13.jpg,"person, person",MC-VCR_sample/jpn_13.json,east-asia,"badminton, badminton racket, brush, catch, person, man, racket, selfie, stand, stare, tennis racket, woman","In the image, there is a man and a woman, with the man looking at his reflection in a mirror. The woman is standing behind the man, and there is a hair dryer in the scene. In Indian culture, mirrors are considered auspicious and are often used for spiritual practices and rituals. In Romania, mirrors are often used for self-reflection and self-evaluation. In Chinese culture, mirrors are often used for divination and self-reflection. Different cultures use mirrors in their daily routines, such as grooming and self-care, and have various preferences in terms of hair styling.",0.26171875,0.2213134765625,0.26171875,0.253173828125,0.3571428571428571,20,0.3333333333333333,20
Rental Nan mo Shinai Hito,"barbecue, roast, meat, full, restaurant",MC-VCR_sample/jpn_14.jpg,"person, person, person, cup, cup, dining table, cup, dining table, cup, bowl",MC-VCR_sample/jpn_14.json,east-asia,"conversation, table, dinner, dinning table, plate, restaurant, food, person, man, meal, sit, woman","In the image, there is a group of people sitting around a dining table filled with various dishes, cups, and bowls. The table is set for a meal, and there are several chairs placed around it. The people are engaged in conversation, and the atmosphere appears to be friendly and social. The image showcases a cultural gathering where people come together to share food and enjoy each other's company. The presence of different dishes and cups suggests that the meal might be inspired by various culinary traditions, reflecting the diversity of the people present. The act of sharing food in this context promotes a sense of community and connection among the people present. The meal being served reflects the diversity of the people present, and the act of sharing food brings people together in this cultural context.",0.278076171875,0.2218017578125,0.278076171875,0.229248046875,0.4177215189873418,33,0.75,33
Rental Nan mo Shinai Hito,"game, play, relax",MC-VCR_sample/jpn_15.jpg,"person, person, person, chair",MC-VCR_sample/jpn_15.json,east-asia,"arcade, arcade machine, business suit, casino, ceiling, cocktail dress, crowded, game, person, man, play, room, slot machine, stand, suit, tie, video game, walk","In the image, there is a man wearing a suit and tie, standing in front of a video game arcade. The man appears to be looking at the video games. The arcade has a variety of video games, including a racing game. The image sparks a discussion about the role of video games in promoting cultural exchange and how they impact cultural perceptions and stereotypes. The conversation also touches upon the cultural diversity and customs represented in video games, as well as the influence of video games on cultural attitudes and behaviors.",0.243896484375,0.269287109375,0.243896484375,0.318115234375,0.4035087719298245,23,0.3333333333333333,22
Rental Nan mo Shinai Hito,"bar, customer, cowboy, wineglass, celebrate",MC-VCR_sample/jpn_16.jpg,"person, person, person, person, person, bottle, person, person, person, person, tie, person, person, person",MC-VCR_sample/jpn_16.json,east-asia,"table, dinning table, drink, food, collect, gathering, person, man, party, sing, stand, wine glass, woman","In the image, there is a group of people gathered around a table filled with wine glasses and bottles. The people are drinking wine and enjoying each other's company. The table is also adorned with vases, adding to the ambiance of the gathering. The presence of wine and wine glasses suggests that this could be a social event or celebration in a culture where wine is a popular beverage. The vases on the table might be used for decorative purposes or to hold flowers, which could be a part of the cultural tradition or aesthetic of the event. In India, wine is not as popular as other drinks like beer or whiskey. In Romania, wine is a popular drink and is often enjoyed during social gatherings and celebrations. In China, wine is often associated with celebrations and social gatherings.",0.27197265625,0.2376708984375,0.27197265625,0.25439453125,0.3924050632911392,31,0.6153846153846154,31
Rental Nan mo Shinai Hito,"self-introduction, match, boyfriend, girlfriend",MC-VCR_sample/jpn_17.jpg,"person, person, person, person, cup, person, person, wineglass, person, chair, dining table, person, cup, person, cup, person, person, tie, person, person",MC-VCR_sample/jpn_17.json,east-asia,"alcohol, beer, beverage, blue, pillar, conversation, table, dinning table, drink, gathering, person, man, sit, tablecloth, talk, woman","In the image, there is a group of people sitting around a long dining table, with various objects such as cups, a vase, and a clock. The people are engaged in conversation, and some of them are wearing ties. The cups on the table could be used for drinking tea or other beverages, which is a common practice in many cultures. The vase in the image could be serving a similar purpose, adding a touch of elegance and sophistication to the scene. The ties worn by some of the people in the image reflect cultural norms or traditions, which could be related to the formality of the gathering or the specific cultural background of the individuals.",0.28271484375,0.22607421875,0.28271484375,0.222900390625,0.4225352112676056,30,0.5,32
Rental Nan mo Shinai Hito,"wedding, temple, couple, costume",MC-VCR_sample/jpn_18.jpg,"person, person, person, person, person",MC-VCR_sample/jpn_18.json,east-asia,"building, ceremony, pillar, costume, couple, doorway, dress, garment, hall, person, man, preacher, robe, shrine, stand, temple, traditional, walk, wear, woman","In the image, there are several people dressed in traditional clothing, including a man in a kimono and a woman in a geisha outfit. They are walking down a path, possibly in a Japanese village. The image also features a cat and a cup. The kimono is a traditional Japanese garment that represents the beauty and elegance of Japanese culture. The geisha outfit is a traditional garment worn by female entertainers skilled in traditional Japanese arts, and it represents the artistic and cultural heritage of Japan. The cat plays a significant role in Japanese folklore and mythology. The cup in the image may have cultural significance related to Japanese practices. The traditional clothing styles of the people in the image reflect the values of harmony, simplicity, and natural beauty often associated with Japanese culture. The people in the image embody the principles of modesty, elegance, respect, humility, and grace that are often associated with Japanese culture.",0.277587890625,0.2322998046875,0.277587890625,0.25927734375,0.4936708860759494,39,0.75,42
Rental Nan mo Shinai Hito,"draw lots, luck, future, souvenir",MC-VCR_sample/jpn_19.jpg,"person, backpack, person, book, remote, remote, book, book",MC-VCR_sample/jpn_19.json,east-asia,"building, bulletin board, conversation, man, shop window, stand, store, storefront, talk, window display, writing","In the image, there are two men standing in front of a store, with one of them holding a cell phone. They are both wearing backpacks, and there is a suitcase nearby. The store appears to be a small shop, possibly a restaurant or a store selling various items. The men might be tourists exploring the area and purchasing souvenirs or local products to take back home. Their choice of clothing and accessories might reflect their cultural identity, and their interactions with the store owner or staff could reveal cultural etiquette and communication styles. The men's experiences and perceptions of the local culture might differ from those of the residents, and their preferences for food and dining experiences could be influenced by their cultural backgrounds.",0.287109375,0.2216796875,0.287109375,0.229248046875,0.3924050632911392,31,0.5454545454545454,30
Seventy Uizan,"babysitter, baby, care, family",MC-VCR_sample/jpn_20.jpg,"person, person, person, book",MC-VCR_sample/jpn_20.json,east-asia,"book, family, floor, girl, person, laugh, man, read, woman","In the image, there is a group of people gathered around a table, with a woman in a pink and white dress holding a book. The scene appears to be set in a room with a window. The presence of the handbag on the table reflects the cultural values of the people in the image, as it symbolizes their shared beliefs and lifestyle. The room's layout and the presence of the window influence the atmosphere of the gathering, creating a comfortable and inviting space for the people to engage in cultural exchange and understanding. The woman's attire, particularly her pink and white dress, plays a significant role in the cultural gathering, as it symbolizes the shared values and beliefs of the people involved. The interaction between the people in the image reflects their cultural backgrounds and beliefs, highlighting the importance of cultural exchange and understanding in their gatherings.",0.2337646484375,0.217041015625,0.2337646484375,0.2298583984375,0.3698630136986301,27,0.6666666666666666,28
Midnight Diner5,"fortune-telling, shy, hands",MC-VCR_sample/jpn_21.jpg,"person, person",MC-VCR_sample/jpn_21.json,east-asia,"box, lamp, candle, catch, cube, food, person, light, laugh, man, prayer, preacher, woman","In the image, there is a woman with dark hair smiling, wearing a white shirt, and a spoon is also visible. The woman's smile reflects her cultural background or upbringing, as it is a universal sign of happiness and positivity. The spoon's presence in the image highlights its cultural significance in different societies, as it is often used for eating a variety of dishes and is considered a symbol of hospitality. The woman's choice of clothing, a white shirt, may reflect her cultural identity, but more information is needed to provide a specific answer.",0.268798828125,0.25830078125,0.268798828125,0.259033203125,0.4603174603174603,29,0.2307692307692307,29
Juhan shuttai,"sports, wrestling, university, team, school, gym, slogan, practice",MC-VCR_sample/jpn_22.jpg,"person, person, person, tie",MC-VCR_sample/jpn_22.json,east-asia,"art, belt, child, girl, gym, person, karate, kick, learn, martial, mat, practice, teach, woman","The image features two people wearing white uniforms and standing on a mat with swords nearby. The white uniforms could be related to martial arts or sports, while the swords might be a part of the cultural practices or traditions of the individuals. In some cultures, swords are used as a symbol of honor and bravery, and they may also be used in certain martial arts or sports as a training tool or as a part of a cultural ceremony. The mat on which the individuals are standing could serve a specific purpose, such as providing a safe and cushioned surface for practitioners to perform their moves and techniques.",0.26708984375,0.247802734375,0.26708984375,0.267333984375,0.4153846153846154,27,0.5,29
Juhan shuttai,"comics, bookstore, shop assistant, ask",MC-VCR_sample/jpn_23.jpg,"person, person, person, book, book, book, book, book, book, book",MC-VCR_sample/jpn_23.json,east-asia,"apron, book, bookcase, folder, bookshelf, bookstore, girl, person, library, student, school uniform, shelf, stack, stand, store, uniform, woman","In the image, there is a bookstore filled with numerous books on shelves. The bookstore appears to be in a foreign country, possibly Japan, as indicated by the presence of Japanese books. The people in the image are browsing through the bookstore, possibly looking for interesting reads or exploring the diverse cultures represented in the books. The bookshelves in the bookstore organize the books in a way that allows customers to easily find and select their desired titles. The unique aspects of the bookstore's design include the organization of the books and the presence of Japanese books, which may indicate a cultural influence from Japan. The people in the image interact with the books and the bookstore by browsing through the shelves, selecting specific titles, and possibly engaging with the bookstore's staff. The diverse collection of books in the bookstore represents the diverse cultures of the foreign country, providing customers with a wide range of reading options.",0.301513671875,0.2626953125,0.301513671875,0.261474609375,0.3493975903614458,29,0.2352941176470588,26
Juhan shuttai,"comics, office, horse race, lottery, money, colleagues",MC-VCR_sample/jpn_24.jpg,"person, person, person, tv, person, book, book, book, book, book, book, book",MC-VCR_sample/jpn_24.json,east-asia,"bulletin board, child, computer, table, pharmacy, person, man, office, office supply, student, room, stand, teacher, toy, job","In the image, there is a group of people gathered in a room, watching something on a TV. The room is filled with various objects, including books, a clock, a keyboard, a mouse, and a cup. The presence of books suggests that the people in the room might be interested in reading and learning about different cultures. The clock on the wall could indicate the importance of time management and punctuality in their culture. The keyboard and mouse suggest that they might be using technology to access information and communicate with others from different cultures. The cup could be a symbol of sharing and enjoying beverages together, which might be a part of their social culture.",0.274169921875,0.2470703125,0.274169921875,0.26025390625,0.4714285714285714,33,0.3333333333333333,34
Ist_das_Leben_nicht_schoen,"child, parents, festival, christmas",MC-VCR_sample/west_0.jpg,"person, person, tie, person",MC-VCR_sample/west_0.json,west,"actor, christmas, christmas tree, cinema, direct, girl, man, woman","In the image, there is a man, a woman, and a child standing in front of a Christmas tree. The man is wearing a tie, and the woman is holding the child. The scene appears to be a family gathering for the holiday season.

In India, Christmas is not a widely celebrated festival, but it is still known to some extent. People in India may celebrate Christmas by attending church services, exchanging gifts, and enjoying festive meals with family and friends.

In Romania, Christmas is a big holiday, and people decorate their homes with Christmas trees, lights, and ornaments. Traditional Romanian Christmas foods include tochitura, a platter of cold cuts, cheeses, and vegetables, and papanasi, deep-fried dough pockets filled with fruit or Nutella.",0.2481689453125,0.239013671875,0.2481689453125,0.270263671875,0.3734939759036144,31,0.375,33
Indiana Jones and the Last Crusade,"enemy, fight, peace, nazi",MC-VCR_sample/west_1.jpg,"person, person, person, person",MC-VCR_sample/west_1.json,west,"khaki, man, soldier, uniform, wear","In the image, there is a gathering of people, some of whom are wearing military uniforms, and a few are wearing ties. The people are socializing and possibly attending a formal occasion. The ties worn by some individuals represent different cultural aspects, and the event showcases the cultural diversity among the attendees. The people in the image interact with each other, reflecting cultural norms and values, and the event provides an opportunity for them to learn about and appreciate the diverse cultural backgrounds present.",0.224853515625,0.199462890625,0.224853515625,0.2059326171875,0.3333333333333333,19,0.2,18
Indiana Jones and the Last Crusade,"religion, ritual, lifelong, cave, mage",MC-VCR_sample/west_2.jpg,"person, person, person, person, clock, wineglass, person, person, clock",MC-VCR_sample/west_2.json,west,"actor, catch, chalice, cinema, man, stand, trophy","In the image, there is a man holding a trophy, wearing a suit and tie, and surrounded by other people. The presence of the trophy and the man's attire suggest that this could be a cultural or social event, such as an awards ceremony or a formal gathering. The clocks in the image might be used to keep track of time or to symbolize the passage of time. The man's achievement of winning the trophy reflects the importance of recognition and accomplishment in the culture or society represented in the image. The image captures the essence of the event by showcasing the man's achievement and the formal attire, which are significant aspects of the cultural or social norms of the gathering.",0.23583984375,0.197509765625,0.23583984375,0.205810546875,0.4057971014492754,28,0.4285714285714285,29
Pride & Prejudice,"dance, partner, party",MC-VCR_sample/west_3.jpg,"person, person, person, person, person, cow, person, cow, person, cow, person, person, person, person, person",MC-VCR_sample/west_3.json,west,"aisle, ballroom, ceiling, chandelier, choir, pillar, crowd, dress, gathering, hall, person, reception, room, stand","In the image, there is a group of people standing in a hallway, dressed in fancy clothes. The hallway is adorned with chandeliers, and there is a fireplace in the background. The people are gathered together, possibly for a special event or celebration. The long dresses worn by some of the people in the image could be significant for various reasons, such as weddings or formal events. The chandeliers in the hallway reflect the cultural values and aesthetics of the place by showcasing a sense of luxury and grandeur. The fireplace in the background adds to the overall ambiance and atmosphere of the space, encouraging social interaction and a sense of community.",0.283447265625,0.251953125,0.283447265625,0.2216796875,0.373134328358209,25,0.3571428571428571,27
Pride & Prejudice,"countryside, noble, old gentleman",MC-VCR_sample/west_4.jpg,"person, person, person, person, person, person, person, person, person, person",MC-VCR_sample/west_4.json,west,"actor, cinema, dark, doorway, dress, ghost, halloween, horror film, person, man, room, stand, torch, witch, woman, zombie","In the image, there is a man holding a lit candle, surrounded by other people. The man is wearing a long coat, and the scene appears to be set in a dark room. There are also a few bottles visible in the scene. The presence of the lit candle and the man's long coat could suggest a cultural or historical context. The candle might be used for lighting or as a symbol in a specific tradition or ceremony. The long coat could be a traditional garment or a representation of a particular era or culture. The man's attire and the lit candle might suggest a religious or cultural event or ceremony.",0.305908203125,0.263671875,0.31640625,0.26904296875,0.5,30,0.5,34
Pride & Prejudice,"criticize, status, despise",MC-VCR_sample/west_5.jpg,"person, person, couch",MC-VCR_sample/west_5.json,west,"armchair, cinema, couch, person, man, room, stand, woman","In the image, there are two women standing in a room, one of them is wearing a hat. The room has a bed, a chair, and a couch. There is also a candle present in the scene. The clothing styles of the two women reflect their cultural backgrounds, with one wearing traditional Indian attire and the other wearing a dress. The furniture pieces in the room, such as the bed, chair, and couch, may vary across different cultures. The cultural practices of the two women influence their interactions with each other, and their choice of clothing and accessories, such as the hat, reflect their cultural values and beliefs. The women's relationship with each other may also reflect their cultural backgrounds and upbringing.",0.28125,0.228271484375,0.28125,0.2113037109375,0.3870967741935484,24,0.125,27
"Crazy, Stupid, Love","bar, wineglass, chat",MC-VCR_sample/west_6.jpg,"person, person, wineglass, cup, person, cup, person, person, tie, person, person, dining table, person, cup, person, person",MC-VCR_sample/west_6.json,west,"alcohol, beer, beverage, business suit, conversation, table, dinning table, drink, gathering, wine, person, man, sit, wine glass","In the image, there is a gathering of people around a dining table, with some of them wearing ties. The presence of ties suggests a formal or semi-formal event, which could be related to a cultural celebration. In Romanian culture, ties are often worn at formal events or celebrations as a symbol of respect and formality. The attendees are adhering to traditional Romanian dress codes.",0.255126953125,0.19482421875,0.255126953125,0.21875,0.3265306122448979,16,0.1428571428571428,19
Pretty Baby,"noble, waiter, measure waist, dress",MC-VCR_sample/west_7.jpg,"person, person, person, person, person, tie, person",MC-VCR_sample/west_7.json,west,"actor, cinema, dress, food, girl, person, man, sing, stand, woman","In the image, there are several people dressed in fancy clothes, including a man wearing a tie and a woman in a white dress. The man is standing behind the woman, and they are both surrounded by decorative elements such as a vase and a clock. The image could be related to different cultures, such as a formal event, a wedding, or a special celebration. The formal attire of the people in the image reflects the cultural values of respect and formality, while the vase and the clock add to the ambiance of the event. The man's position behind the woman might symbolize a traditional or cultural relationship between the two individuals.",0.2626953125,0.2266845703125,0.2626953125,0.2196044921875,0.4477611940298507,30,0.7,31
Pretty Baby,"noble, coachman, driver, servant",MC-VCR_sample/west_8.jpg,"person, person, person, person, person, person, umbrella, person, handbag, bicycle, suitcase, suitcase",MC-VCR_sample/west_8.json,west,"coach, carry, cart, draw, dress, horse, horse cart, person, load, man, pavement, pull, road, stand, sun hat, wagon, walk, woman","In the image, there is a town square with people dressed in old-fashioned clothing and riding horses. The scene appears to be set in India, where horse-drawn carriages are not very common, but can be found in some tourist destinations or during special events. The people in the carriage are likely tourists or locals enjoying their ride. The old-fashioned clothing of the people in the image reflects the cultural values and traditions of the time in India, while the presence of the horse-drawn carriage signifies a traditional mode of transportation. The hats worn by some of the people in the image contribute to their cultural identity, and the town square serves as a gathering place for the community, promoting cultural exchange and understanding among the people.",0.265380859375,0.2061767578125,0.265380859375,0.2054443359375,0.32,24,0.3333333333333333,23
Pretty Baby,"wedding, witness, bride, groom, family, flower",MC-VCR_sample/west_9.jpg,"person, person, person, person, person, person, tie, person, person, chair, person, person",MC-VCR_sample/west_9.json,west,"actor, wedding dress, bride, groom, cinema, person, man, stand, wedding, woman","In the image, there is a group of people dressed in formal attire, including a man wearing a tie. The scene appears to be taking place in a room with a dining table and chairs. This gathering could be related to a cultural event or celebration, such as a wedding, a formal dinner, or a book launch. The formal attire and the act of signing a book suggest that the man might be an author or a guest of honor at the event. The dining table and chairs are arranged in a way that allows guests to sit comfortably and engage in conversation. In Chinese culture, formal attire is often characterized by its simplicity and elegance. The people in the image are likely wearing traditional Chinese clothing, such as a qipao for women or a suit and tie for men. The attire is typically made of high-quality fabric and features intricate designs and patterns. The colors of the attire can also hold symbolic meaning, such as red for good luck and happiness.",0.256103515625,0.2281494140625,0.256103515625,0.2279052734375,0.45,45,0.7,49
Pretty Baby,"priest, witness, wedding, bride, groom, family, church, vow",MC-VCR_sample/west_10.jpg,"person, person, person, person, person, person, person, person, tie, person, person, car, person, person, person, motorcycle, bench, person, person",MC-VCR_sample/west_10.json,west,"aisle, bride, groom, chapel, church, couple, person, man, church bench, stand, veil, wedding, wedding party, woman","In the image, there is a man standing in front of a group of people, possibly in a church setting. The man is wearing a tie, and the people around him are wearing hats. The scene also includes a car and a bench. The hats worn by the people in the image reflect their cultural backgrounds, possibly indicating a religious or cultural event. The car in the image may have a cultural or religious significance, but it is not clear from the image alone. The gathering in the image could be a wedding or a religious ceremony, but the exact purpose cannot be determined without more context.",0.2371826171875,0.223876953125,0.2371826171875,0.2410888671875,0.3934426229508196,24,0.5,23
Daddy's home,"yard, house, motorbike, garage",MC-VCR_sample/west_11.jpg,"person, person, motorcycle, person, person, potted plant, person, handbag, chair, potted plant",MC-VCR_sample/west_11.json,west,"pillar, family, home, house, house exterior, person, man, motorbike, motorcycle, park, porch, stand, walk","In the image, a man is walking past a large white house with a brick roof, a porch with a swing and a potted plant, and two chairs. The house's architectural style is not explicitly stated, but it appears to be a traditional or colonial-style home. The brick roof adds to the aesthetic appeal of the house by giving it a classic and timeless look. The swing on the porch serves as a functional and decorative element, providing a place for relaxation and leisure. The potted plant enhances the overall appearance of the house by adding a touch of greenery and life to the exterior. The man walking past the house is wearing a blue shirt, which may reflect his personal style or cultural background. The chairs on the porch contribute to the overall ambiance of the porch by providing a place for socializing and relaxation. The porch plays an important role in the house's design and functionality by creating a welcoming and inviting space for the residents and their guests. The house's location and surroundings may reflect the local culture and history of the area.",0.26904296875,0.2459716796875,0.26904296875,0.27001953125,0.4,40,0.6923076923076923,39
Daddy's home,"story, basketball, fan, bedroom, sleep",MC-VCR_sample/west_12.jpg,"person, person, person, bed, person, person, bed, book",MC-VCR_sample/west_12.json,west,"bed, bedroom, person, man, play, remote, room, toy, video game, Wii, woman","The image shows a man kneeling on a bed in a room filled with various objects, including sports memorabilia such as a basketball hoop, sports ball, and sports jersey. There is also a teddy bear and a clock in the room. The presence of sports memorabilia suggests that the occupants of the room might be fans of a particular sport or team. The teddy bear and the clock indicate that the room is a personal space where the occupants spend time and engage in various activities. The room's decor reflects the occupants' interests and hobbies, as well as their emotional well-being and sense of security. The cultural or social aspects represented by the sports memorabilia and the teddy bear might be related to the occupants' personal experiences or memories.",0.265625,0.270263671875,0.265625,0.285400390625,0.3888888888888889,28,0.5454545454545454,28
Daddy's home,"breakfast, juice, dinning, children, father",MC-VCR_sample/west_13.jpg,"person, person, chair, chair, cup, chair, cup, cup, cup, cup, person, tie, dining table, person, chair, chair, person",MC-VCR_sample/west_13.json,west,"child, conversation, table, dinning table, drink, girl, juice, kitchen table, man, orange juice, sit, tie","In the image, there is a man, a woman, and a child sitting around a dining table. The table is set with various items such as cups, bowls, a knife, a fork, and a spoon. There is also a chair placed near the table. The image depicts a family mealtime, which is a common cultural practice across many societies. The presence of the dining table, cups, bowls, and utensils suggests that the family is enjoying a meal together, which is an important aspect of many cultures. In India, family meals are an important part of their culture, providing an opportunity for families to bond and spend quality time together. In Romania, family meals are also highly valued, offering an opportunity for family members to connect and strengthen their relationships.",0.291748046875,0.230224609375,0.291748046875,0.2666015625,0.4102564102564102,32,0.4166666666666667,33
